,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF Slope,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,1_ECDF Percentile Count_0,1_ECDF Percentile Count_1,1_ECDF Percentile_0,1_ECDF Percentile_1,1_ECDF Slope,1_ECDF_0,1_ECDF_1,1_ECDF_2,1_ECDF_3,1_ECDF_4,1_ECDF_5,1_ECDF_6,1_ECDF_7,1_ECDF_8,1_ECDF_9,1_Histogram_0,1_Histogram_1,1_Histogram_2,1_Histogram_3,1_Histogram_4,1_Histogram_5,1_Histogram_6,1_Histogram_7,1_Histogram_8,1_Histogram_9,1_Interquartile range,1_Kurtosis,1_Max,1_Mean,1_Mean absolute deviation,1_Median,1_Median absolute deviation,1_Min,1_Root mean square,1_Skewness,1_Standard deviation,1_Variance,0_Absolute energy,0_Area under the curve,0_Autocorrelation,0_Centroid,0_Entropy,0_Mean absolute diff,0_Mean diff,0_Median absolute diff,0_Median diff,0_Negative turning points,0_Neighbourhood peaks,0_Peak to peak distance,0_Positive turning points,0_Signal distance,0_Slope,0_Sum absolute diff,0_Total energy,0_Zero crossing rate,1_Absolute energy,1_Area under the curve,1_Autocorrelation,1_Centroid,1_Entropy,1_Mean absolute diff,1_Mean diff,1_Median absolute diff,1_Median diff,1_Negative turning points,1_Neighbourhood peaks,1_Peak to peak distance,1_Positive turning points,1_Signal distance,1_Slope,1_Sum absolute diff,1_Total energy,1_Zero crossing rate
13,5233.0,20934.0,4.0,19.0,0.041666666666666664,3.8214613268113725e-05,7.642922653622745e-05,0.00011464383980434117,0.0001528584530724549,0.00019107306634056864,0.00022928767960868235,0.0002675022928767961,0.0003057169061449098,0.00034393151941302356,0.0003821461326811373,0.0,0.0,0.0,0.0,0.0,1089.0,0.0,0.0,0.0,1095.0,12.0,-1.2033269724516185,23.0,11.495070314888414,5.997780915026308,11.0,6.0,0.0,13.417520099219617,0.0009461773226108253,6.920491606001239,47.8932040687336,5233.0,20934.0,0.25,1.11,0.5434782608695651,3.8214613268113725e-05,7.642922653622745e-05,0.00011464383980434117,0.0001528584530724549,0.00019107306634056864,0.00022928767960868235,0.0002675022928767961,0.0003057169061449098,0.00034393151941302356,0.0003821461326811373,0.0,0.0,0.0,0.0,0.0,2319.0,8806.0,4763.0,2448.0,1841.0,0.65,8.021863029579652,8.12,0.756875573219199,0.5261943222080481,0.47,0.22999999999999998,0.0,1.069692706812116,2.4866553825494817,0.7558980444948514,0.5713818536711404,4711021.0,3007.9149999999995,4711021.0,130.9357903180648,0.3124224168842839,1.9186379791340238,0.0008789696946535713,1.0,1.0,1093.0,1091.0,23.0,1093.0,60609.02975400438,1.2548286566964203e-06,50205.0,18003.672564680703,2177.0,29942.5374,198.0545000000002,29942.5374,125.19109458088211,0.501182192780278,0.3624901593610273,-1.9108036840294176e-05,0.11999999999999997,-0.010000000000000009,6192.0,1297.0,8.12,6384.0,30120.79809569651,-5.848400443086961e-06,9485.28,114.42862154622235,2.0
14,4912.0,19651.0,4.0,19.0,0.03571428571428571,4.0709982087607885e-05,8.141996417521577e-05,0.00012212994626282364,0.00016283992835043154,0.0002035499104380394,0.0002442598925256473,0.0002849698746132552,0.0003256798567008631,0.0003663898387884709,0.0004070998208760788,0.0,0.0,0.0,0.0,0.0,1023.0,0.0,0.0,0.0,1027.0,13.0,-1.2046432138614256,23.0,11.499226510340335,6.001017623597189,11.0,6.0,0.0,13.42245546457813,-5.296694503506657e-05,6.923156820589096,47.93010036246932,4912.0,19651.0,0.35,0.96,0.8333333333333335,4.0709982087607885e-05,8.141996417521577e-05,0.00012212994626282364,0.00016283992835043154,0.0002035499104380394,0.0002442598925256473,0.0002849698746132552,0.0003256798567008631,0.0003663898387884709,0.0004070998208760788,0.0,0.0,0.0,0.0,0.0,2393.0,4611.0,7556.0,3412.0,2051.0,0.44999999999999996,7.4698263394733875,7.55,0.6971474515551215,0.388930616786259,0.53,0.18999999999999995,0.0,0.8942184683338102,2.1796928602734105,0.5600108033774575,0.31361209989946537,4425507.0,2824.555,4425507.0,122.82621672725858,0.31437741509534894,1.9194316655131702,0.0009363677075275821,1.0,1.0,1025.0,1023.0,23.0,1025.0,56914.36309619683,3.946149324395064e-07,47147.0,18016.964540162033,2045.0,19642.0295,171.24190000000044,19642.029500000008,127.59779872212287,0.4964548993946815,0.2272849407645646,1.5470422993933997e-05,0.07999999999999996,0.0,6233.0,1172.0,7.55,6345.0,26354.470098139063,1.0059226483244254e-05,5582.8,79.96592232219191,120.0
15,5236.0,20944.0,4.0,19.0,0.041666666666666664,3.819709702062643e-05,7.639419404125286e-05,0.0001145912910618793,0.00015278838808250572,0.00019098548510313216,0.0002291825821237586,0.00026737967914438503,0.00030557677616501144,0.0003437738731856379,0.0003819709702062643,0.0,0.0,0.0,0.0,0.0,1093.0,0.0,0.0,0.0,1094.0,12.0,-1.2043111238228124,23.0,11.497975553857907,6.00007623953811,11.0,6.0,0.0,13.42088124811243,-0.00030431096847095346,6.922182577686158,47.916611638821784,5236.0,20944.0,0.26,0.88,0.7575757575757576,3.819709702062643e-05,7.639419404125286e-05,0.0001145912910618793,0.00015278838808250572,0.00019098548510313216,0.0002291825821237586,0.00026737967914438503,0.00030557677616501144,0.0003437738731856379,0.0003819709702062643,0.0,0.0,0.0,0.0,0.0,57.0,12394.0,4799.0,2811.0,1923.0,0.49,10.2606350100608,6.49,0.6426753246753247,0.3930503646086533,0.43,0.16999999999999998,0.14,0.8701185960981315,2.7971737037560365,0.5865788935252011,0.34407479832924914,4715543.0,3010.0549999999994,4715543.0,130.9753217964506,0.3124083985868235,1.9179877000649375,0.0008785667901753314,1.0,1.0,1091.0,1090.0,23.0,1092.0,60622.037375441345,1.0626174616293511e-06,50211.0,18012.693380190227,2183.0,19821.044800000003,168.24879999999968,19821.044800000007,128.8640028034748,0.45677722442594665,0.29248176018946487,3.8198556094585725e-06,0.10999999999999988,-0.009999999999999981,5411.0,1199.0,6.3500000000000005,5936.0,29091.824095707005,-1.8186721200630173e-06,7656.88,75.71352916459759,0.0
16,5220.0,20880.0,4.0,19.0,0.041666666666666664,3.8314176245210727e-05,7.662835249042145e-05,0.00011494252873563218,0.0001532567049808429,0.00019157088122605365,0.00022988505747126436,0.0002681992337164751,0.0003065134099616858,0.0003448275862068965,0.0003831417624521073,0.0,0.0,0.0,0.0,0.0,1088.0,0.0,0.0,0.0,1092.0,12.0,-1.2039511424272653,23.0,11.495057471264367,5.999307693662747,11.0,6.0,0.0,13.418071247959807,0.0006608203811439104,6.921581448459225,47.908289747654905,5220.0,20880.0,0.29,0.76,0.806451612903226,3.8314176245210727e-05,7.662835249042145e-05,0.00011494252873563218,0.0001532567049808429,0.00019157088122605365,0.00022988505747126436,0.0002681992337164751,0.0003065134099616858,0.0003448275862068965,0.0003831417624521073,0.0,0.0,0.0,0.0,0.0,504.0,13493.0,4088.0,3403.0,2807.0,0.38999999999999996,11.276633220085113,4.28,0.5241042145593869,0.24687470025395988,0.39,0.12,0.0,0.6207461583477164,2.51241413064184,0.3326267658871372,0.11064056538453636,4699165.0,3000.094999999999,4699165.0,130.56360698336832,0.3125024055109257,1.9188091497758535,0.0008812598183838462,1.0,1.0,1089.0,1089.0,23.0,1089.0,60456.088979146814,8.365354628908242e-07,50079.0,18005.15345415533,2175.0,10057.0032,136.7888000000001,10057.003200000005,128.02920452903905,0.43404360052294555,0.14022146442392427,-3.831564427755931e-06,0.07,0.0,6186.0,1371.0,4.28,6098.0,26758.786989650693,-1.3921591266034402e-06,3659.64,38.534055710946774,2.0
17,1591.0,6367.0,4.0,19.0,0.041666666666666664,0.00012564392511622062,0.00025128785023244125,0.0003769317753486619,0.0005025757004648825,0.0006282196255811032,0.0007538635506973238,0.0008795074758135445,0.001005151400929765,0.0011307953260459858,0.0012564392511622063,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,333.0,12.5,-1.2046062094289145,23.0,11.496796079909537,6.00182143436109,11.0,6.0,0.0,13.420878881373083,9.473996132309969e-05,6.924136758142686,47.94366984546271,1591.0,6367.0,0.08,0.77,0.6097560975609756,0.00012564392511622062,0.00025128785023244125,0.0003769317753486619,0.0005025757004648825,0.0006282196255811032,0.0007538635506973238,0.0008795074758135445,0.001005151400929765,0.0011307953260459858,0.0012564392511622063,0.0,0.0,0.0,0.0,0.0,3782.0,1320.0,754.0,582.0,550.0,0.55,2.7576519850057117,3.54,0.42990199773840937,0.36160316628374395,0.23,0.16,0.0,0.6340105524164792,1.6652013143174238,0.4659974816626951,0.21715365291597388,1433575.0,914.9149999999998,1433575.0,39.80320915194531,0.35382218647188296,1.9197034430761497,0.002890173410404624,1.0,1.0,332.0,330.0,23.0,332.0,18441.616813484543,3.0230621389688198e-06,15277.0,18014.26237748178,665.0,3199.2743,34.215199999999975,3199.274300000003,51.86708266434047,0.5024806880123726,0.23725810505152048,-2.513194269916889e-06,0.09999999999999998,0.0,1971.0,366.0,3.54,2076.0,8494.026531736883,6.908489389656455e-05,1888.1,40.20198919326464,4.0
18,6013.0,24054.0,4.0,19.0,0.041666666666666664,3.3257948649727285e-05,6.651589729945457e-05,9.977384594918186e-05,0.00013303179459890914,0.00016628974324863643,0.00019954769189836372,0.000232805640548091,0.0002660635891978183,0.00029932153784754554,0.00033257948649727286,0.0,0.0,0.0,0.0,0.0,1254.0,0.0,0.0,0.0,1257.0,12.25,-1.2042464643830868,23.0,11.500798190767593,6.000432300240071,12.0,6.0,0.0,13.423577410321263,-0.0004776230215029587,6.922721391629463,47.92407146612417,6013.0,24054.0,0.17,0.45,1.666666666666667,3.3257948649727285e-05,6.651589729945457e-05,9.977384594918186e-05,0.00013303179459890914,0.00016628974324863643,0.00019954769189836372,0.000232805640548091,0.0002660635891978183,0.00029932153784754554,0.00033257948649727286,0.0,0.0,0.0,0.0,0.0,10040.0,12352.0,4921.0,1273.0,382.0,0.22999999999999998,31.17717642338527,4.68,0.36640980444326193,0.20125883089899782,0.26,0.1,0.09,0.5343923834622468,4.992078123709775,0.38899752532671933,0.15131907471031164,5418026.0,3457.9449999999997,5418026.0,150.33657129736918,0.3082131518513859,1.920411081917052,0.0007649582598862541,1.0,1.0,1255.0,1253.0,23.0,1255.0,69693.81504033245,1.3621165980328926e-07,57741.0,18019.84235208035,2507.0,8586.6757,110.17045000000041,8586.675700000003,148.17616961078429,0.3984881854717537,0.15925067349585922,2.9933149299891423e-06,0.050000000000000044,0.0,6572.0,1438.0,4.59,7018.0,31586.157572787823,6.949698084043445e-07,4788.19,28.558471746432964,0.0
19,5194.0,20776.0,4.0,19.0,0.041666666666666664,3.850596842510589e-05,7.701193685021179e-05,0.00011551790527531768,0.00015402387370042357,0.00019252984212552945,0.00023103581055063536,0.00026954177897574127,0.00030804774740084714,0.000346553715825953,0.0003850596842510589,0.0,0.0,0.0,0.0,0.0,1083.0,0.0,0.0,0.0,1085.0,12.0,-1.203554956464676,23.0,11.491913746630727,5.998374653731705,11.0,6.0,0.0,13.414959838846297,0.0014597710010215152,6.920770615896671,47.89706591785878,5194.0,20776.0,0.29,0.91,0.7575757575757577,3.850596842510589e-05,7.701193685021179e-05,0.00011551790527531768,0.00015402387370042357,0.00019252984212552945,0.00023103581055063536,0.00026954177897574127,0.00030804774740084714,0.000346553715825953,0.0003850596842510589,0.0,0.0,0.0,0.0,0.0,1053.0,9296.0,4781.0,3708.0,3081.0,0.51,10.690732892202488,5.14,0.6669537928378898,0.3674396035590369,0.5,0.22999999999999998,0.0,0.8675722481147511,2.842650427539116,0.5548461443661985,0.3078542439180364,4673591.0,2984.334999999999,4673591.0,129.910012850932,0.3126558513583865,1.9184797258269475,0.0008856713774115291,1.0,1.0,1084.0,1084.0,23.0,1084.0,60147.146094058204,7.120489936647892e-07,49821.0,17996.807732296198,2165.0,19547.1413,173.20400000000024,19547.141300000007,130.92367651969653,0.4783397269238093,0.249422003157611,-1.3862682429050043e-05,0.1,0.0,5841.0,1134.0,5.14,6035.0,28143.0121908241,-1.7265330313187762e-07,6477.240000000001,75.27105895490777,2.0
20,5236.0,20944.0,4.0,19.0,0.041666666666666664,3.819709702062643e-05,7.639419404125286e-05,0.0001145912910618793,0.00015278838808250572,0.00019098548510313216,0.0002291825821237586,0.00026737967914438503,0.00030557677616501144,0.0003437738731856379,0.0003819709702062643,0.0,0.0,0.0,0.0,0.0,1090.0,0.0,0.0,0.0,1095.0,12.0,-1.2041306936442877,23.0,11.49763177998472,5.999999276326961,11.0,6.0,0.0,13.420746057940255,0.0005008537339173777,6.922491473711199,47.92088820360425,5236.0,20944.0,0.6,1.76,0.4629629629629629,3.819709702062643e-05,7.639419404125286e-05,0.0001145912910618793,0.00015278838808250572,0.00019098548510313216,0.0002291825821237586,0.00026737967914438503,0.00030557677616501144,0.0003437738731856379,0.0003819709702062643,0.0,0.0,0.0,0.0,0.0,0.0,1321.0,4046.0,3740.0,3151.0,0.93,2.1365842090017644,6.78,1.2211531703590528,0.5689730854033397,1.06,0.44000000000000006,0.21,1.4236856683808197,1.2762983534415884,0.7318919434417731,0.5356658168749756,4715448.0,3009.9649999999997,4715448.0,131.00299528273877,0.3124084055048358,1.91867527407464,0.0008785667901753314,1.0,1.0,1092.0,1092.0,23.0,1092.0,60638.80294791765,1.3717923399102159e-06,50229.0,18012.330493907328,2179.0,53063.7415,319.68550000000016,53063.74149999999,138.5198559541453,0.538617836230536,0.3518125214866879,1.5279422437828938e-06,0.19999999999999996,-0.010000000000000009,6137.0,1192.0,6.57,6290.0,29203.794511716253,1.008946522530821e-05,9210.100000000002,202.69583062760225,0.0
21,1030.0,4121.0,4.0,19.0,0.03571428571428571,0.00019409937888198756,0.00038819875776397513,0.0005822981366459627,0.0007763975155279503,0.0009704968944099379,0.0011645962732919255,0.001358695652173913,0.0015527950310559005,0.0017468944099378882,0.0019409937888198758,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,215.0,12.0,-1.2038305621324992,23.0,11.502135093167702,5.999805900621118,11.5,6.0,0.0,13.424658930166693,-2.848635954079836e-05,6.922597466979022,47.92235568982438,1030.0,4121.0,0.09,0.3,1.5624999999999998,0.00019409937888198756,0.00038819875776397513,0.0005822981366459627,0.0007763975155279503,0.0009704968944099379,0.0011645962732919255,0.001358695652173913,0.0015527950310559005,0.0017468944099378882,0.0019409937888198758,0.0,0.0,0.0,0.0,0.0,3364.0,1163.0,299.0,122.0,78.0,0.17,25.820145673192204,3.18,0.23047748447204972,0.16062605187396323,0.11499999999999999,0.025000000000000022,0.06,0.3574424442223909,4.301602620286134,0.2732127926783684,0.07464523008311312,928501.0,592.4750000000001,928501.0,25.815306337849933,0.3718261794408059,1.9155503785672685,0.0044651523975927,1.0,1.0,214.0,214.0,23.0,214.0,11915.197170175717,2.15229876809049e-05,9867.0,18025.645505727043,429.0,658.2458,11.873000000000031,658.245799999999,22.856612587577466,0.40175723800769797,0.10643370219374879,3.882741215296969e-06,0.020000000000000018,0.0,1036.0,198.0,3.12,1095.0,5280.100041578645,-2.6488646686455326e-05,548.24,12.778990487284023,0.0
22,5187.0,20748.0,4.0,19.0,0.041666666666666664,3.85579332947754e-05,7.71158665895508e-05,0.0001156737998843262,0.0001542317331791016,0.000192789666473877,0.0002313475997686524,0.0002699055330634278,0.0003084634663582032,0.0003470213996529786,0.000385579332947754,0.0,0.0,0.0,0.0,0.0,1079.0,0.0,0.0,0.0,1086.0,12.0,-1.2017192786386008,23.0,11.474224021592443,5.992111515162868,11.0,6.0,0.0,13.397112735625191,0.005144905628787079,6.915548622731364,47.824812753361655,5187.0,20748.0,0.64,2.14,0.37878787878787884,3.85579332947754e-05,7.71158665895508e-05,0.0001156737998843262,0.0001542317331791016,0.000192789666473877,0.0002313475997686524,0.0002699055330634278,0.0003084634663582032,0.0003470213996529786,0.000385579332947754,0.0,0.0,0.0,0.0,0.0,16.0,255.0,4425.0,2628.0,2369.0,1.21,9.283855846742659,12.73,1.656531328320802,0.9441575235563363,1.28,0.5900000000000001,0.0,2.2216562374154476,2.776682432481649,1.480425748066644,2.191660395538683,4654882.0,2975.7599999999993,4654882.0,129.7402587777735,0.31269637229447517,1.9194108120613866,0.0006169507210611552,1.0,1.0,1086.0,1084.0,23.0,1086.0,60089.07523468668,7.857486733507785e-07,49778.0,17948.955039716206,2157.0,128008.84319999999,429.59985,128008.84319999997,135.05645668816578,0.5680239347509705,0.6448719827253798,-9.061463715585771e-05,0.22999999999999998,-0.010000000000000009,6031.0,1178.0,12.73,6167.0,35247.458407727165,-1.8217333044792076e-06,16724.11,493.5946757152772,6.0
23,5207.0,20828.0,4.0,19.0,0.041666666666666664,3.840835765862652e-05,7.681671531725304e-05,0.00011522507297587955,0.00015363343063450608,0.0001920417882931326,0.0002304501459517591,0.0002688585036103856,0.00030726686126901216,0.00034567521892763864,0.0003840835765862652,0.0,0.0,0.0,0.0,0.0,1083.0,0.0,0.0,0.0,1088.0,12.0,-1.2032961530185584,23.0,11.495122138577354,5.997079091311483,11.0,6.0,0.0,13.417130699990128,0.0007026301081354881,6.919650514282234,47.8815632398064,5207.0,20828.0,0.44,1.3,0.5434782608695654,3.840835765862652e-05,7.681671531725304e-05,0.00011522507297587955,0.00015363343063450608,0.0001920417882931326,0.0002304501459517591,0.0002688585036103856,0.00030726686126901216,0.00034567521892763864,0.0003840835765862652,0.0,0.0,0.0,0.0,0.0,3.0,3456.0,7896.0,4238.0,2814.0,0.6599999999999999,4.596846442826621,5.65,0.9251901213704102,0.49601067680943134,0.67,0.25000000000000006,0.0,1.1474150461870003,2.004504475303763,0.6786637809216884,0.4605845275349215,4686985.0,2992.754999999999,4686985.0,130.36509132843395,0.3125777836079787,1.9199154983675821,0.0008834261570962167,1.0,1.0,1089.0,1083.0,23.0,1089.0,60336.87170053459,2.2132853142665985e-06,49985.0,18002.63107355483,2165.0,34277.9897,240.87610000000035,34277.989700000006,129.9247137338687,0.5025726221752314,0.42975379297100064,7.68196658344362e-06,0.15999999999999998,-0.010000000000000009,6542.0,1130.0,5.65,6723.0,30700.52133465425,2.874357311056715e-07,11188.640000000001,131.66118571154215,2.0
24,4666.0,18664.0,4.0,19.0,0.041666666666666664,4.2863266180882985e-05,8.572653236176597e-05,0.00012858979854264894,0.00017145306472353194,0.0002143163309044149,0.0002571795970852979,0.0003000428632661809,0.0003429061294470639,0.00038576939562794685,0.0004286326618088298,0.0,0.0,0.0,0.0,0.0,970.0,0.0,0.0,0.0,974.0,11.75,-1.2042281467075258,23.0,11.500300042863266,5.99957141878146,11.0,6.0,0.0,13.422697029368589,0.00015401067316005417,6.921841840604238,47.911894466339476,4666.0,18664.0,0.48,1.27,0.6410256410256412,4.2863266180882985e-05,8.572653236176597e-05,0.00012858979854264894,0.00017145306472353194,0.0002143163309044149,0.0002571795970852979,0.0003000428632661809,0.0003429061294470639,0.00038576939562794685,0.0004286326618088298,0.0,0.0,0.0,0.0,0.0,191.0,2354.0,5652.0,4102.0,3401.0,0.6299999999999999,8.917895201667092,6.07,0.9303956279468495,0.43762024792348325,0.76,0.28,0.0,1.1230965494597902,2.422218002811418,0.6290547153514346,0.3957098349058744,4203338.0,2682.905000000001,4203338.0,116.69039435087066,0.31598849454937644,1.9189420892451454,0.000985897380942175,1.0,1.0,973.0,973.0,23.0,973.0,54042.6870942311,6.838801529225712e-07,44767.0,18017.65184962922,1939.0,29427.198900000003,217.05300000000022,29427.198900000007,123.89612947493278,0.5176594662260953,0.3039607355651764,2.9148270393072796e-05,0.15000000000000002,-0.010000000000000009,6511.0,1077.0,6.07,6599.0,25577.143135926242,1.0299562251773488e-05,7091.1,126.13999271293243,4.0
25,5228.0,20912.0,4.0,19.0,0.041666666666666664,3.8255547054322874e-05,7.651109410864575e-05,0.00011476664116296863,0.0001530221882172915,0.00019127773527161438,0.00022953328232593726,0.00026778882938026014,0.000306044376434583,0.0003442999234889059,0.00038255547054322876,0.0,0.0,0.0,0.0,0.0,1092.0,0.0,0.0,0.0,1091.0,13.0,-1.204548210576601,23.0,11.49992348890589,6.001109416718523,12.0,6.0,0.0,13.42303288317169,-0.0003694933601684064,6.923118627614223,47.92957153201905,5228.0,20912.0,0.36,1.2,0.4807692307692307,3.8255547054322874e-05,7.651109410864575e-05,0.00011476664116296863,0.0001530221882172915,0.00019127773527161438,0.00022953328232593726,0.00026778882938026014,0.000306044376434583,0.0003442999234889059,0.00038255547054322876,0.0,0.0,0.0,0.0,0.0,372.0,7127.0,6813.0,2708.0,1980.0,0.68,6.783498518182245,6.0,0.8054005355776588,0.46790745014339247,0.55,0.22000000000000003,0.0,1.0302532150251342,2.248567481174883,0.6424575194990292,0.4127516643608455,4709848.0,3005.9650000000006,4709848.0,130.72370342312533,0.31245531120131254,1.920463674968438,0.0008799112437354145,1.0,1.0,1091.0,1089.0,23.0,1091.0,60590.39768987853,5.029418796683346e-07,50199.0,18018.470484716327,2183.0,27745.562900000004,210.51599999999988,27745.562900000004,138.06533804772798,0.49739087587749337,0.2995837637247026,-2.3719346570259522e-05,0.09999999999999998,-0.009999999999999981,6313.0,1208.0,6.0,6536.0,29078.761801155764,9.207249801370214e-06,7830.820000000001,106.14622938903557,2.0
26,2007.0,8031.0,4.0,19.0,0.041666666666666664,9.961151509114453e-05,0.00019922303018228907,0.0002988345452734336,0.00039844606036457814,0.0004980575754557227,0.0005976690905468672,0.0006972806056380117,0.0007968921207291563,0.0008965036358203008,0.0009961151509114453,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,419.0,12.0,-1.203812467374167,23.0,11.481721286980775,5.999502587384051,11.0,6.0,0.0,13.406912148437161,0.0035257416098304676,6.922092865889946,47.91536964400448,2007.0,8031.0,0.15,1.0,0.5319148936170213,9.961151509114453e-05,0.00019922303018228907,0.0002988345452734336,0.00039844606036457814,0.0004980575754557227,0.0005976690905468672,0.0006972806056380117,0.0007968921207291563,0.0008965036358203008,0.0009961151509114453,0.0,0.0,0.0,0.0,0.0,3245.0,1942.0,1296.0,852.0,696.0,0.6799999999999999,2.5600118738812707,3.91,0.576467775674868,0.42475424954144125,0.38,0.25,0.02,0.7913328440590988,1.520958055004528,0.5421185974444449,0.2938925736951321,1804463.0,1152.5350000000003,1804463.0,50.36700282577143,0.34490626000697305,1.9247858139071528,0.002291293086272166,1.0,1.0,421.0,417.0,23.0,421.0,23309.228563528126,1.5161505815291788e-05,19321.0,17976.31998406057,841.0,6286.4988,57.86270000000009,6286.498800000001,50.815828450329136,0.5393902509750748,0.22520621637776447,2.7894002789400835e-05,0.09999999999999998,0.0,2477.0,451.0,3.89,2564.0,10662.990360295571,6.724868333356137e-06,2260.62,62.62700537955769,0.0
27,5205.0,20823.0,4.0,19.0,0.041666666666666664,3.8418686849283494e-05,7.683737369856699e-05,0.00011525606054785047,0.00015367474739713398,0.00019209343424641745,0.00023051212109570095,0.0002689308079449844,0.00030734949479426795,0.0003457681816435514,0.0003841868684928349,0.0,0.0,0.0,0.0,0.0,1085.0,0.0,0.0,0.0,1088.0,12.0,-1.2036680453709934,23.0,11.494525337123978,5.998824233793283,11.0,6.0,0.0,13.41761766448827,0.0011306804185985985,6.921585877860836,47.908351064602556,5205.0,20823.0,0.2,0.84,0.6410256410256411,3.8418686849283494e-05,7.683737369856699e-05,0.00011525606054785047,0.00015367474739713398,0.00019209343424641745,0.00023051212109570095,0.0002689308079449844,0.00030734949479426795,0.0003457681816435514,0.0003841868684928349,0.0,0.0,0.0,0.0,0.0,5663.0,9757.0,3020.0,2017.0,1694.0,0.49,5.7907032281373105,5.31,0.5409147489338814,0.37113100034070257,0.31,0.13,0.0,0.7401810933954043,2.1620618770945716,0.5052517050004008,0.25527928540581213,4686065.0,2991.7950000000005,4686065.0,130.21211746742736,0.3125861086591678,1.9221991701244814,0.0008836637467342862,1.0,1.0,1089.0,1083.0,23.0,1089.0,60377.38580159235,8.384666079592567e-07,50031.0,18003.938066697403,2169.0,14260.4575,140.7823999999996,14260.4575,132.70187714510564,0.452824543828423,0.23857153834332254,-8.452435838328218e-06,0.10000000000000003,0.0,6414.0,1122.0,5.31,6603.0,27767.132709438516,5.371183660472441e-07,6209.539999999999,54.788910019978495,4.0
